POFOD;cost;response time:BRS_usage_scenario;ContinuousProcessingRateDegreeImpl:server1;ContinuousProcessingRateDegreeImpl:server2;ContinuousProcessingRateDegreeImpl:server3;ContinuousProcessingRateDegreeImpl:server4;ContinuousProcessingRateDegreeImpl:server5;ContinuousProcessingRateDegreeImpl:server6;ContinuousProcessingRateDegreeImpl:server7;ContinuousProcessingRateDegreeImpl:server8;ContinuousProcessingRateDegreeImpl:server9;AssembledComponentDegreeImpl:AC_Webserver;AllocationDegreeImpl:Allocation_AC_Webserver <WebServer>;AllocationDegreeImpl:Allocation_AC_Scheduler <Scheduler>;AllocationDegreeImpl:Allocation_AC_DB <DB>;AllocationDegreeImpl:Allocation_AC_ReportingEngine <ReportingEngine>;AllocationDegreeImpl:Allocation_AC_CacheInfo <CacheInfo>;AllocationDegreeImpl:Allocation_Assembly_GraphicalReporting <GraphicalReporting> <GraphicalReporting>;AllocationDegreeImpl:Allocation_Assembly_OnlineReporting <OnlineReporting> <OnlineReporting>;AllocationDegreeImpl:Allocation_AC_UserManagement <UserManagement> <UserManagement>;AllocationDegreeImpl:Allocation_Assembly_CoreReportingEngine2_gr <CoreReportingEngine2> <CoreReportingEngine2>;Util of server1 CPU;Util of server2 CPU;Util of server3 CPU;Util of server4 CPU;Util of server5 CPU;Util of server6 CPU;Util of server7 CPU;Util of server8 CPU;Util of server9 CPU;
0.00157052613925035;718.7105440905918;4.101758;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;WebServer;server1;server2;server3;server4;server4;server2;server2;server2;server4;0.0449836;0.206536;0.0743181;0.023532;0.0;0.0;0.0;0.0;0.0;
0.001670149781156094;1793.8947186724693;3.8242035000000003;17.61912305448027;11.116984824605314;10.73047845435466;16.491165904320436;8.156353651436058;16.128675289076384;13.606767280178495;17.761028007642786;5.460129765209722;WebServer2;server5;server9;server8;server7;server5;server2;server7;server9;server1;4.02659E-5;0.100729;0.0;0.0;0.0565153;0.0;0.028189;0.0418452;0.121953;
0.0017361689139215875;1827.8582086305544;3.7714923000000002;5.670275372188026;12.973263192407723;10.168177125110942;18.58478566471799;14.726501310375648;10.686623659050493;13.840039800046581;6.09005065134102;17.23058385166256;WebServer3;server8;server3;server4;server1;server5;server3;server3;server4;server9;0.0182707;0.0;0.181894;0.0516096;0.00889698;0.0;0.0;0.0689453;4.11706E-5;
0.001690758810209525;967.6685776068518;4.9636135;19.8257973057857;18.43764526786434;7.45721926652798;12.592895337591042;14.111974678586874;19.577408298055175;5.39192811168011;10.975932107515877;6.709385508149958;WebServer;server8;server5;server4;server4;server7;server7;server8;server4;server9;0.0;0.0;0.0;0.0843875;0.0318748;0.0;0.231921;0.0664825;1.0571E-4;
0.001573913876783517;2100.368412531321;3.1440378000000004;7.880486625445582;17.170625716403023;14.827502462721812;15.168535026080562;5.931540864768966;14.522211925432174;11.059942424063268;18.47138490486319;17.845235307149117;WebServer2;server1;server2;server1;server4;server3;server4;server4;server8;server6;0.136175;0.0262026;0.00883672;0.0991117;0.0;4.88533E-5;0.0;0.0116922;0.0;
0.0016656759473644422;1161.0955157789529;3.8267865000000003;13.757628596342764;6.690880041151689;5.838984814492653;16.81706299491443;9.381317816538065;12.205211492325047;6.580079484514005;19.878837761833587;7.079179945702246;WebServer3;server6;server1;server2;server1;server4;server6;server6;server7;server4;0.040232;0.111074;0.0;0.00783329;0.0;0.149084;0.0328206;0.0;0.0;
0.0017037356578348817;2454.441133167744;3.3895911;18.009982055043192;5.506324054626593;19.443886311003432;11.128848003426125;17.379816248040655;17.243093756207102;5.121466611324387;11.88009414720039;13.83680714227105;WebServer;server2;server3;server4;server5;server6;server8;server3;server8;server9;0.0;0.0817107;0.0375389;0.066783;0.00596149;0.00759907;0.0;0.112441;5.12738E-5;
0.00172536164855297;2029.87781803784;3.1033834000000002;5.913011492759197;10.355286196919671;19.54481222970763;8.928242818704742;12.122054650742289;11.119604425969523;5.620698389826869;12.730660938335578;17.897267482657632;WebServer;server7;server9;server5;server1;server3;server3;server6;server6;server1;0.0176431;0.0;0.0640033;0.0;0.0613117;0.0446022;0.0800521;0.0;0.0251409;
0.001662744299051666;1894.4738325681742;4.6082119;12.52616448306979;16.570875652535364;7.386353158069465;19.41573549295304;14.490794357236204;8.625092304782678;6.464906701871009;18.605576808498398;12.53954380623524;WebServer3;server4;server7;server7;server4;server4;server6;server3;server8;server3;0.0;0.0;0.0379922;0.0337069;0.0;0.129812;0.184531;0.0116063;0.0;
0.0015457644671280635;946.1275208029051;3.3682035999999997;14.499740847449903;16.231614712716215;11.381945138129197;9.56015890992558;9.402588963783764;16.35857781723582;7.8274704521624985;7.518205945683354;19.17315377044359;WebServer2;server2;server4;server4;server5;server7;server2;server4;server7;server5;0.0;0.0893138;0.0;0.154079;0.0110942;0.0;0.0443289;0.0;0.0;
0.0018977833435231961;1176.3296155570142;4.2718026;9.046212925267712;12.846786378643767;11.486452458832341;8.62586772192619;7.873448729542138;17.28130482933493;5.7437404424845875;6.150925712104273;9.195093216812017;WebServer3;server3;server7;server5;server1;server5;server2;server8;server4;server3;0.011453;0.0871668;0.0366191;0.0250373;0.111033;0.0;0.078331;0.0455137;0.0;
0.0017250233177946717;1526.28909154434;4.0011613;5.550518622685093;14.700170230460436;10.199743326156398;12.572252446981988;18.392028111869713;10.604303293190693;8.351615888751159;9.30703680114847;15.939594786890456;WebServer3;server6;server3;server8;server3;server5;server3;server6;server1;server2;0.0389082;4.82586E-5;0.164047;0.0;0.00712401;0.0659956;0.0;0.0798534;0.0;
0.0016409374097182683;928.3415212404293;3.9644415000000004;9.016841669573502;10.698531469382308;8.277256071857142;13.369334299085201;16.684048277330028;12.599530798065967;13.006868953419557;11.33981632869557;7.742624547837043;WebServer3;server3;server4;server3;server4;server1;server2;server6;server3;server2;0.014531;0.104729;0.166603;0.0413993;0.0;0.0222185;0.0;0.0;0.0;
