POFOD;cost;response time:BRS_usage_scenario;ContinuousProcessingRateDegreeImpl:server1;ContinuousProcessingRateDegreeImpl:server2;ContinuousProcessingRateDegreeImpl:server3;ContinuousProcessingRateDegreeImpl:server4;ContinuousProcessingRateDegreeImpl:server5;ContinuousProcessingRateDegreeImpl:server6;ContinuousProcessingRateDegreeImpl:server7;ContinuousProcessingRateDegreeImpl:server8;ContinuousProcessingRateDegreeImpl:server9;AssembledComponentDegreeImpl:AC_Webserver;AllocationDegreeImpl:Allocation_AC_Webserver <WebServer>;AllocationDegreeImpl:Allocation_AC_Scheduler <Scheduler>;AllocationDegreeImpl:Allocation_AC_DB <DB>;AllocationDegreeImpl:Allocation_AC_ReportingEngine <ReportingEngine>;AllocationDegreeImpl:Allocation_AC_CacheInfo <CacheInfo>;AllocationDegreeImpl:Allocation_Assembly_GraphicalReporting <GraphicalReporting> <GraphicalReporting>;AllocationDegreeImpl:Allocation_Assembly_OnlineReporting <OnlineReporting> <OnlineReporting>;AllocationDegreeImpl:Allocation_AC_UserManagement <UserManagement> <UserManagement>;AllocationDegreeImpl:Allocation_Assembly_CoreReportingEngine2_gr <CoreReportingEngine2> <CoreReportingEngine2>;Util of server1 CPU;Util of server2 CPU;Util of server3 CPU;Util of server4 CPU;Util of server5 CPU;Util of server6 CPU;Util of server7 CPU;Util of server8 CPU;Util of server9 CPU;
0.00157052613925035;718.7105440905918;4.101758;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;WebServer;server1;server2;server3;server4;server4;server2;server2;server2;server4;0.0449836;0.206536;0.0743181;0.023532;0.0;0.0;0.0;0.0;0.0;
0.0016909534649217628;2490.371810882606;2.2723644;10.745433902625573;11.544761515305746;9.373973269710042;7.714583285448933;10.213584651747723;15.43805006135832;17.5730047281748;19.487556915912194;16.96855218750391;WebServer3;server9;server9;server8;server7;server4;server7;server5;server6;server1;6.60295E-5;0.0;0.0;0.0169855;0.0274131;0.0139907;0.0696267;0.0381389;0.0512679;
0.0016059486225278308;1550.075203464575;2.6059816;19.74214416663344;18.07198775904016;8.874881989802637;9.99127160653055;19.194967648341496;11.202886080324602;14.658594050323277;10.013535611688718;10.06122876334907;WebServer;server9;server8;server1;server8;server3;server1;server1;server6;server9;0.108554;0.0;0.0147644;0.0;0.0;0.0192791;0.0;0.0552815;0.0447913;
0.0017335736856302075;1200.8971472104179;3.9403496999999996;19.014802522707022;18.475448195344867;12.332858837267166;11.794372414514095;18.606936750141415;15.763662421611524;5.727781741007138;11.021319774829514;8.316970108912178;WebServer3;server9;server6;server9;server4;server3;server8;server7;server4;server7;0.0;0.0;0.0106241;0.0270951;0.0;0.0285405;0.0490001;0.101602;0.139845;
0.0016362198319294086;1313.2945299459886;4.2993164;16.263599989845225;17.08408501782364;19.911118976582962;13.608466898543371;7.4748762002681195;7.28614894779025;8.54842710392431;9.517457539002814;18.931398988757465;WebServer;server1;server5;server8;server1;server1;server6;server5;server2;server2;0.0420879;0.0126825;0.0;0.0;0.0976379;0.153678;0.0;0.0780875;0.0;
0.0017093152830196523;998.524222087094;5.451783599999999;5.1361514708259755;16.87733850600894;9.761946722638417;11.890221617918481;15.326756437928433;8.67576000845468;12.568049239957137;15.800819311987105;6.95822800892798;WebServer;server1;server4;server6;server1;server5;server6;server1;server9;server6;0.162227;0.0;0.0;0.0378274;0.00854752;0.214772;0.0;0.0;0.031031;
0.0016201841793219707;1646.5529111150659;2.90458;5.406256557887029;14.778261294520142;13.313769643894107;12.865064924759498;18.057129038473875;11.205775060108145;6.9425188985864414;10.851614653426743;19.45136047310678;WebServer2;server6;server3;server2;server4;server5;server3;server7;server4;server4;0.0;0.0502915;0.117909;0.024897;0.00725649;0.0294451;0.0403272;0.0;0.0;
0.0016750518963274397;2855.4631936436235;3.0869240000000002;19.396964397174617;19.424123104895028;15.714040437360246;10.445609311454486;18.405353035291427;11.485939139042385;18.326863198514005;13.661828424944947;8.644852498591911;WebServer3;server4;server1;server9;server2;server7;server8;server6;server4;server8;0.0231969;0.00533424;0.0;0.06088;0.0;0.0243755;0.00714975;0.0820235;0.0859721;
0.001597542003066832;1144.1423414419403;3.5305983999999997;13.780429021482142;11.991239157230407;5.941357253901693;14.092951780598268;6.857067506471223;15.277445548032823;14.440535545802518;8.920680708010751;8.927990337882324;WebServer2;server5;server2;server8;server6;server8;server7;server5;server7;server7;0.0;0.0375207;0.0;0.0;0.088944;0.00678179;0.0925528;0.0979999;0.0;
0.001684723431733759;878.3951438941498;4.1384846;16.193191868986638;11.536594035377368;11.837026468015555;5.88487644097784;9.100537855645069;11.463993567258688;11.217655870933697;7.546255696817882;9.020445658809939;WebServer;server4;server9;server5;server6;server6;server7;server7;server9;server4;0.0;0.0;0.0;0.0765705;0.0816654;0.0204668;0.12478;0.0;0.0738179;
