POFOD;cost;response time:BRS_usage_scenario;ContinuousProcessingRateDegreeImpl:server1;ContinuousProcessingRateDegreeImpl:server2;ContinuousProcessingRateDegreeImpl:server3;ContinuousProcessingRateDegreeImpl:server4;ContinuousProcessingRateDegreeImpl:server5;ContinuousProcessingRateDegreeImpl:server6;ContinuousProcessingRateDegreeImpl:server7;ContinuousProcessingRateDegreeImpl:server8;ContinuousProcessingRateDegreeImpl:server9;AssembledComponentDegreeImpl:AC_Webserver;AllocationDegreeImpl:Allocation_AC_Webserver <WebServer>;AllocationDegreeImpl:Allocation_AC_Scheduler <Scheduler>;AllocationDegreeImpl:Allocation_AC_DB <DB>;AllocationDegreeImpl:Allocation_AC_ReportingEngine <ReportingEngine>;AllocationDegreeImpl:Allocation_AC_CacheInfo <CacheInfo>;AllocationDegreeImpl:Allocation_Assembly_GraphicalReporting <GraphicalReporting> <GraphicalReporting>;AllocationDegreeImpl:Allocation_Assembly_OnlineReporting <OnlineReporting> <OnlineReporting>;AllocationDegreeImpl:Allocation_AC_UserManagement <UserManagement> <UserManagement>;AllocationDegreeImpl:Allocation_Assembly_CoreReportingEngine2_gr <CoreReportingEngine2> <CoreReportingEngine2>;Util of server1 CPU;Util of server2 CPU;Util of server3 CPU;Util of server4 CPU;Util of server5 CPU;Util of server6 CPU;Util of server7 CPU;Util of server8 CPU;Util of server9 CPU;
0.00157052613925035;718.7105440905918;4.101758;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;WebServer;server1;server2;server3;server4;server4;server2;server2;server2;server4;0.0449836;0.206536;0.0743181;0.023532;0.0;0.0;0.0;0.0;0.0;
0.0016059931455093546;2011.1056313307895;2.7034445000000003;11.197037321506503;13.870831531927752;17.91714723326239;13.579521629053689;17.111068496950956;16.878110541508804;15.358677072830558;16.055966435749628;6.580081313284025;WebServer2;server9;server1;server6;server4;server4;server5;server4;server1;server3;0.0594752;0.0;3.95993E-5;0.0378974;0.0654495;0.044035;0.0;0.0;0.0501465;
0.001743544368509653;1730.2360111255225;3.6457675000000003;6.214166045307716;6.634262038485009;18.67761021094376;12.515483524603235;14.202293113272445;12.3148152699859;7.9649842342799975;16.525383920367133;7.228486718689911;WebServer2;server7;server3;server2;server9;server1;server8;server8;server2;server9;0.0210849;0.144575;0.0240881;0.0;0.0;0.0;0.0414224;0.0847037;0.0144312;
0.0016273976330626327;1412.0611989173717;3.7950968;18.493937554529346;15.080666033748038;13.9845289921687;7.054467117379967;7.905107689968108;15.987270588188116;7.943732132149645;14.520718801563573;10.894632911680386;WebServer2;server5;server5;server7;server4;server1;server3;server3;server5;server3;0.00708473;0.0;0.100142;0.0146863;0.125967;0.0;0.0935573;0.0;0.0;
0.0016717165959957425;2596.5971103326146;4.1746609;18.877557837541772;18.900771855136767;5.9173680093631535;8.811631473334508;14.889988284868686;9.98921183110947;7.3688640376870405;19.241341353884494;11.898071515992871;WebServer3;server4;server3;server3;server2;server9;server2;server9;server8;server1;3.7579E-5;0.0647213;0.201605;0.0476471;0.0;0.0;0.0;0.0112229;0.034537;
0.0016018326768478808;1155.2962422987373;3.0148244;14.028093955567906;16.009869488862844;8.839779215775458;13.837233489699923;11.88024279487119;6.6770607107981705;15.110637872304183;9.706667567564732;14.969919581040212;WebServer3;server4;server3;server8;server3;server1;server2;server2;server1;server3;0.0247369;0.0874369;0.0627017;0.0303491;0.0;0.0;0.0;0.0765674;0.0;
0.0016500980842627522;1008.2333340304918;4.1610772;10.429328250989684;9.675935542829533;10.332236183700775;8.73664583932922;9.198261088673704;13.0486811880602;6.6373869842188995;15.537622953863055;17.489579114069794;WebServer;server5;server3;server3;server1;server1;server5;server7;server8;server1;0.0225643;0.0;0.11547;0.0;0.170636;0.0;0.0421763;0.0138988;0.0;
0.0017604210378829865;1372.9612346929764;3.9601892000000003;5.036519387888884;8.765640065787915;8.317635836918145;9.338798227968734;15.395966858117642;10.304510049142467;6.8833017612899905;11.97042979198206;10.400106690356164;WebServer2;server6;server4;server3;server7;server8;server9;server3;server4;server5;0.0;0.0;0.123008;0.0713015;4.60796E-5;0.0320176;0.0150517;0.0109456;0.107671;
0.0014925424666875076;1071.2952601621391;3.2809499;10.862230757485285;13.225751250509914;15.046779993567544;6.7165797154363;16.88957324992274;8.153684424356435;18.057981411203507;10.46329993344918;6.247215450242013;WebServer2;server5;server8;server8;server5;server2;server1;server2;server8;server8;0.103092;0.0310744;0.0;0.0;0.025669;0.0;0.0;0.134736;0.0;
0.0016144973801602847;1100.9755887298143;3.5902933;8.864625418090714;16.41693814435283;9.758534940243397;9.515242303235414;12.951975355615552;8.009670263775996;10.01062996247064;15.716130006649063;7.393340356932444;WebServer2;server9;server9;server5;server9;server5;server8;server6;server9;server7;0.0;0.0;0.0;0.0;0.067498;0.0349512;7.08701E-5;0.0712517;0.148701;
0.001667016175238234;2563.7009041727433;2.7277445;17.831379921742723;9.056909183449381;9.755029672363827;13.131746930906576;10.49126683423573;19.483247800952896;17.583199805679413;14.014453239126649;15.41946074517178;WebServer3;server4;server4;server6;server8;server1;server5;server7;server7;server2;0.0073485;7.8336E-5;0.0;0.0662442;0.106744;0.038147;0.0282065;0.00739328;0.0;
0.00159298166134203;1336.4521069057228;3.5431008000000004;14.91320196383099;15.133447412125495;13.275869857737467;16.554381821672365;12.998218496956307;12.942508620991042;8.576674147506305;18.870606167998822;7.124468304995903;WebServer3;server9;server3;server3;server1;server3;server3;server9;server4;server2;0.00694674;4.68757E-5;0.184075;0.013045;0.0;0.0;0.0;0.0;0.0982245;
0.0015252181423984768;2549.6133116526175;2.3665356999999996;17.02850571736588;17.74156551100999;19.68560738628851;19.816145862609314;12.194558150852192;7.989879654061897;5.125347627807887;9.759251566280337;14.02402063116005;WebServer;server4;server4;server1;server1;server8;server1;server8;server9;server3;0.115496;0.0;3.6041E-5;0.0454123;0.0;0.0;0.0;0.0421147;0.0154009;
0.001630308179192852;1589.7672986881505;3.0579202000000003;14.834942019023018;16.362220166271328;8.452286949339637;17.9386297726653;16.40108504677755;6.078361251511586;13.115830426572224;8.326241596410057;12.82528143224803;WebServer3;server5;server1;server8;server7;server9;server5;server8;server2;server9;0.0303288;0.0131996;0.0;0.0;0.0938823;0.0;0.00789956;0.122883;0.0102716;
0.0016771839047450277;2475.8676158079784;2.8365766999999997;18.722087366814108;18.81540374881017;19.866568269820533;19.30001045331038;16.19172093307996;13.429526187746836;5.319133755209592;15.737495754942605;6.076201432242925;WebServer2;server3;server3;server6;server1;server7;server6;server1;server9;server5;0.0204881;0.0;0.039256;0.0;4.38164E-5;0.138728;0.0246338;0.0;0.0355447;
0.0016270353426172113;1120.5969168599872;4.1411349;6.5287602037674874;10.123700785137682;14.183673028187282;9.108852277947111;11.556347326398516;15.65382994498812;18.222256743973965;7.479513068645259;15.951541070860122;WebServer;server5;server9;server1;server1;server4;server5;server3;server1;server9;0.162774;0.0;0.0197367;0.014384;0.135818;0.0;0.0;0.0;0.0282468;
0.0016188947136998033;771.3886711996481;3.3186834000000003;19.212304189096088;16.652448468501667;7.445240088233062;10.615466996205777;11.689647533172133;8.942099830261698;5.575002175269561;5.02980844713124;13.414414611305055;WebServer;server5;server9;server5;server8;server6;server9;server9;server5;server9;0.0;0.0;0.0;0.0;0.120539;0.0146526;0.0;0.0205981;0.137937;
0.001463031372637369;2417.1054786882846;2.1189156;13.608083058865594;16.44144536330069;9.81429733796864;17.058471709586215;18.611178250091974;17.281390216496845;13.911234048009225;17.691576889566846;19.58148477485966;WebServer3;server6;server6;server6;server8;server6;server8;server9;server5;server5;0.0;0.0;0.0;0.0;0.0116432;0.100927;0.0;0.0691581;0.0142981;
0.0014897387129972905;2066.950390517633;2.3551273;5.905780914695758;13.105851444871004;5.321264325867171;14.792891702698459;16.63778573878531;19.437626853827986;6.09249113603415;14.793005243632042;15.900054718577913;WebServer2;server5;server4;server9;server4;server6;server4;server5;server9;server2;0.0;5.41351E-5;0.0;0.113125;0.0366597;0.00674119;0.0;0.0;0.0603273;
0.0016183880246530835;1775.1127608585857;2.6688837;14.553466885130433;15.508710750810481;10.03762909844193;9.447813153211067;10.13548181992127;16.483576091518096;10.164991136689618;11.351709276028664;18.422182924818184;WebServer;server9;server5;server8;server1;server1;server9;server3;server6;server5;0.0161232;0.0;0.0278929;0.0;0.0444643;0.013103;0.0;0.0654723;0.0852156;
