POFOD;cost;response time:BRS_usage_scenario;ContinuousProcessingRateDegreeImpl:server1;ContinuousProcessingRateDegreeImpl:server2;ContinuousProcessingRateDegreeImpl:server3;ContinuousProcessingRateDegreeImpl:server4;ContinuousProcessingRateDegreeImpl:server5;ContinuousProcessingRateDegreeImpl:server6;ContinuousProcessingRateDegreeImpl:server7;ContinuousProcessingRateDegreeImpl:server8;ContinuousProcessingRateDegreeImpl:server9;AssembledComponentDegreeImpl:AC_Webserver;AllocationDegreeImpl:Allocation_AC_Webserver <WebServer>;AllocationDegreeImpl:Allocation_AC_Scheduler <Scheduler>;AllocationDegreeImpl:Allocation_AC_DB <DB>;AllocationDegreeImpl:Allocation_AC_ReportingEngine <ReportingEngine>;AllocationDegreeImpl:Allocation_AC_CacheInfo <CacheInfo>;AllocationDegreeImpl:Allocation_Assembly_GraphicalReporting <GraphicalReporting> <GraphicalReporting>;AllocationDegreeImpl:Allocation_Assembly_OnlineReporting <OnlineReporting> <OnlineReporting>;AllocationDegreeImpl:Allocation_AC_UserManagement <UserManagement> <UserManagement>;AllocationDegreeImpl:Allocation_Assembly_CoreReportingEngine2_gr <CoreReportingEngine2> <CoreReportingEngine2>;Util of server1 CPU;Util of server2 CPU;Util of server3 CPU;Util of server4 CPU;Util of server5 CPU;Util of server6 CPU;Util of server7 CPU;Util of server8 CPU;Util of server9 CPU;
0.00157052613925035;718.7105440905918;4.101758;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;WebServer;server1;server2;server3;server4;server4;server2;server2;server2;server4;0.0449836;0.206536;0.0743181;0.023532;0.0;0.0;0.0;0.0;0.0;
0.0016490639165851473;2127.274853684803;2.7455729000000004;8.953606971787384;6.344013176315729;16.305000051462294;9.470673709833022;15.638236126966031;9.59974271016216;19.522093460815363;17.472630792865445;5.370343384923765;WebServer3;server1;server1;server7;server8;server4;server8;server7;server6;server3;0.0971564;0.0;4.3514E-5;0.0138356;0.0;0.0224986;0.0524123;0.070024;0.0;
0.0016054702738605986;1673.7928979299602;2.5268709;12.83761777195933;13.453324080069404;16.089968897407136;16.131527528020435;14.154930890462294;8.281256589537254;18.484902869644586;12.646460302770766;11.73836528495655;WebServer2;server8;server7;server1;server5;server1;server7;server6;server9;server5;0.0681011;0.0;0.0;0.0;0.00737018;0.0338088;0.0849269;0.0260917;0.0183999;
0.0017459747978126883;2252.3202709232405;4.2607691;5.1069043853196066;5.467224670745816;16.153116521574923;6.22712892819704;14.893345160937786;19.65441401311823;10.522252258550377;16.720457878123355;18.91689010361644;WebServer2;server9;server8;server3;server7;server4;server4;server1;server5;server3;0.0548163;0.0;0.0460531;0.200842;0.0145;0.0;0.00984548;0.0269055;0.0174391;
0.0015222453260158586;2389.8825417542675;2.2361806000000004;18.187395712450552;5.431414718920784;19.311468259441597;18.35363170090092;14.028712051359031;8.452603671091705;13.342609790455601;19.46050135802405;14.374341535140406;WebServer3;server4;server4;server1;server1;server3;server9;server7;server1;server9;0.058438;0.0;0.00678536;0.0473984;0.0;0.0;0.0209843;0.0;0.0779603;
0.0018041257594481053;1993.745299536933;3.2960882;15.370970694766195;5.135055557532721;18.391572491090606;16.191523131306877;16.843517167973715;10.690367779809586;17.242136307466957;12.57121499120346;5.388030220850854;WebServer3;server9;server5;server1;server4;server6;server1;server5;server2;server7;0.121206;0.0420591;0.0;0.00639902;0.0433343;0.0122569;4.11474E-5;0.0;0.0779379;
0.001509908631365131;1969.291372879428;2.3400709;12.84277286489632;14.100706747152334;15.532103412292999;12.862074051760535;14.258135613529465;19.956133898135896;14.795587323379682;19.810933115188902;10.45040060137641;WebServer2;server5;server3;server5;server7;server6;server6;server9;server9;server9;0.0;0.0;0.0289699;0.0;0.075269;0.0626851;0.00700314;0.0;0.047527;
0.00158446736751916;2074.196826766845;3.9038638;17.022163582679557;8.96130797876928;8.750769309838752;6.688605812064724;6.481695946360707;18.63041383476255;17.69881438992136;18.145686456961066;12.955279194532125;WebServer3;server5;server5;server9;server8;server5;server8;server5;server7;server6;0.0;0.0;0.0;0.0;0.197573;3.80779E-5;0.012201;0.0674153;0.0573644;
0.0016329792772517004;2113.0782943709396;3.5176795;17.4966238820343;10.068812009123977;9.129341780544507;18.782937864290062;6.547247781819167;17.811057879999122;16.19191407918525;15.85974428422072;14.884904781784549;WebServer;server7;server4;server5;server7;server9;server2;server1;server7;server1;0.0160416;0.111216;0.0;0.0239539;0.113512;0.0;0.0475234;0.0;0.00880279;
0.0015814303374451777;2225.236085623836;3.2587890999999996;19.67279369518693;13.81249165230653;15.073022490844183;10.767828526440876;19.55346753992867;19.690049324506575;12.626086646774578;15.687899306242727;6.720405729610163;WebServer;server2;server6;server9;server5;server6;server2;server4;server6;server2;0.0;0.113698;0.0;0.0259999;0.00529871;0.0404735;0.0;0.0;0.110588;
0.0016224037638307154;1093.5128230247556;4.4065524;15.595001428010598;13.322175748708181;5.68108686345152;18.59284342203295;11.671805746332653;11.86591038339864;11.703134604028683;10.057641476881994;5.988545963929374;WebServer;server1;server7;server2;server9;server6;server9;server7;server6;server9;0.0288456;0.0557863;0.0;0.0;0.0;0.0292414;0.0623608;0.0;0.204378;
0.0017052799888397363;1680.1427265911293;4.166985400000001;8.684157196017024;16.479962120992816;16.991811937516083;8.33804779503028;9.982053421602757;18.923073597206198;12.974974349053937;6.305562259178391;15.418648580758314;WebServer3;server9;server5;server8;server4;server7;server4;server6;server6;server8;0.0;0.0;0.0;0.146718;0.0450707;0.0262069;0.0100983;0.117974;0.0272328;
0.0016098897336084272;2661.2653428257527;3.4690252;17.877048656149043;13.028778164534604;14.60617802826297;5.989526154248708;13.01276142135277;19.473802412307542;9.305455463355663;10.96782194881149;19.251320347498165;WebServer2;server6;server1;server4;server6;server2;server8;server2;server9;server1;0.0252073;0.0315447;0.0;0.124081;0.0;0.022263;0.0;0.1021;0.0112186;
0.0016662237828450888;2127.5566918116638;3.6428469999999997;13.949209816892532;5.441046811423389;17.77502615903986;19.35342707209208;8.730906002587679;14.976646967397105;5.585132230557589;10.223458706685634;5.153870490502552;WebServer;server4;server7;server5;server7;server3;server1;server1;server1;server6;0.115829;0.0;0.00737137;0.0232469;0.0851232;4.73706E-5;0.099106;0.0;0.0;
